id,algo,vertices,layer,fan,disRate,percNeg,cpMult,effort,time
4389,RS,100,5,2,20,0,2,102,"0,00100159645"
4390,SAA,100,5,2,20,0,2,195,"0,00199580193"
4391,HS,100,5,2,20,0,2,102,"0,0009970665"
4392,RS,100,5,2,20,0,2,102,0
4393,SAA,100,5,2,20,0,2,192,"0,00199556351"
4394,HS,100,5,2,20,0,2,102,"0,0010035038"
4395,RS,100,5,2,20,0,2,102,0
4396,SAA,100,5,2,20,0,2,189,"0,00199604034"
4397,HS,100,5,2,20,0,2,102,"0,00099754333"
4398,RS,100,5,2,20,0,2,102,"0,00099730492"
4399,SAA,100,5,2,20,0,2,190,"0,00199437141"
4400,HS,100,5,2,20,0,2,102,"0,00199174881"
4401,RS,100,5,2,20,0,2,102,"0,00100040436"
4402,SAA,100,5,2,20,0,2,197,"0,00199556351"
4403,HS,100,5,2,20,0,2,102,"0,00099039078"
4404,RS,100,5,2,20,0,2,102,"0,00099754333"
4405,SAA,100,5,2,20,0,2,179,"0,00399041176"
4406,HS,100,5,2,20,0,2,102,"0,00099825859"
4407,RS,100,5,2,20,0,2,102,"0,00099492073"
4408,SAA,100,5,2,20,0,2,189,"0,00199460983"
4409,HS,100,5,2,20,0,2,102,"0,0009970665"
4410,RS,100,5,2,20,0,2,102,0
4411,SAA,100,5,2,20,100,1,7819,"0,03387618065"
4412,HS,100,5,2,20,100,1,7644,"0,03187823296"
4413,RS,100,5,2,20,100,1,16110,"0,09873580933"
4414,SAA,100,5,2,20,100,1,7965,"0,03190994263"
4415,HS,100,5,2,20,100,1,7769,"0,02888703346"
4416,RS,100,5,2,20,100,1,18260,"0,1176850796"
4417,SAA,100,5,2,20,100,1,8313,"0,02995634079"
4418,HS,100,5,2,20,100,1,8106,"0,02692651749"
4419,RS,100,5,2,20,100,1,19091,"0,1226377487"
4420,SAA,100,5,2,20,100,1,8380,"0,03291249275"
4421,HS,100,5,2,20,100,1,8178,"0,02988553047"
4422,RS,100,5,2,20,100,1,29956,"0,2064156532"
4423,SAA,100,5,2,20,100,1,8083,"0,03095364571"
4424,HS,100,5,2,20,100,1,7921,"0,02593135834"
4425,RS,100,5,2,20,100,1,18888,"0,1226735115"
4426,SAA,100,5,2,20,100,1,8261,"0,03789925575"
4427,HS,100,5,2,20,100,1,8022,"0,02892374992"
4428,RS,100,5,2,20,100,1,24210,"0,1546216011"
4429,SAA,100,5,2,20,100,1,8245,"0,03889775276"
4430,HS,100,5,2,20,100,1,8024,"0,0328745842"
4431,RS,100,5,2,20,100,1,42318,"0,2633304596"
4432,SAA,100,5,2,20,100,1,8289,"0,03191256523"
4433,HS,100,5,2,20,100,1,8108,"0,0309176445"
4434,RS,100,5,2,20,100,1,24799,"0,1645624638"
4435,SAA,100,5,2,20,100,1,8144,"0,02892327309"
4436,HS,100,5,2,20,100,1,7941,"0,02596378326"
4437,RS,100,5,2,20,100,1,21811,"0,1406247616"
4438,SAA,100,5,2,20,100,1,8331,"0,03490519524"
4439,HS,100,5,2,20,100,1,8129,"0,02891993523"
4440,RS,100,5,2,20,100,1,25293,"0,1705100536"
4441,SAA,100,5,2,20,100,2,8321,"0,02792358398"
4442,HS,100,5,2,20,100,2,8105,"0,02692770958"
4443,RS,100,5,2,20,100,2,29010,"0,1914520264"
4444,SAA,100,5,2,20,100,2,8391,"0,02791833878"
4445,HS,100,5,2,20,100,2,8169,"0,03091478348"
4446,RS,100,5,2,20,100,2,40055,"0,2573108673"
4447,SAA,100,5,2,20,100,2,8500,"0,029920578"
4448,HS,100,5,2,20,100,2,8295,"0,02892398834"
4449,RS,100,5,2,20,100,2,31610,"0,2014625073"
4450,SAA,100,5,2,20,100,2,8264,"0,03091621399"
4451,HS,100,5,2,20,100,2,8055,"0,02789497375"
4452,RS,100,5,2,20,100,2,24721,"0,1625642777"
4453,SAA,100,5,2,20,100,2,8380,"0,03490877151"
4454,HS,100,5,2,20,100,2,8192,"0,03091621399"
4455,RS,100,5,2,20,100,2,25347,"0,1536114216"
4456,SAA,100,5,2,20,100,2,8312,"0,03790068626"
4457,HS,100,5,2,20,100,2,8127,"0,02896380424"
4458,RS,100,5,2,20,100,2,24059,"0,1635622978"
4459,SAA,100,5,2,20,100,2,8462,"0,02888822556"
4460,HS,100,5,2,20,100,2,8234,"0,03590345383"
4461,RS,100,5,2,20,100,2,41072,"0,2652907372"
4462,SAA,100,5,2,20,100,2,8058,"0,02696752548"
4463,HS,100,5,2,20,100,2,7869,"0,02991986275"
4464,RS,100,5,2,20,100,2,29363,"0,2193779945"
4465,SAA,100,5,2,20,100,2,8361,"0,02792739868"
4466,HS,100,5,2,20,100,2,8133,"0,02394008636"
4467,RS,100,5,2,20,100,2,36375,"0,2363982201"
4468,SAA,100,5,2,20,100,2,8279,"0,02796077728"
4469,HS,100,5,2,20,100,2,8078,"0,02895927429"
4470,RS,100,5,2,20,100,2,25175,"0,1645975113"
4471,SAA,100,5,2,20,20,1,2273,"0,01595902443"
4472,HS,100,5,2,20,20,1,1525,"0,00598168373"
4473,RS,100,5,2,20,20,1,3333,"0,01895093918"
4474,SAA,100,5,2,20,20,1,1605,"0,01396203041"
4475,HS,100,5,2,20,20,1,941,"0,00701928139"
4476,RS,100,5,2,20,20,1,1667,"0,0129635334"
4477,SAA,100,5,2,20,20,1,1711,"0,01097106934"
4478,HS,100,5,2,20,20,1,1080,"0,00598192215"
4479,RS,100,5,2,20,20,1,1892,"0,01695680618"
4480,SAA,100,5,2,20,20,1,1998,"0,01392745972"
4481,HS,100,5,2,20,20,1,1270,"0,00797867775"
4482,RS,100,5,2,20,20,1,2392,"0,01296496391"
4483,SAA,100,5,2,20,20,1,2259,"0,01691913605"
4484,HS,100,5,2,20,20,1,1255,"0,00598359108"
4485,RS,100,5,2,20,20,1,2968,"0,01695680618"
4486,SAA,100,5,2,20,20,1,1849,"0,01592302322"
4487,HS,100,5,2,20,20,1,1066,"0,00601625443"
4488,RS,100,5,2,20,20,1,2903,"0,01592087746"
4489,SAA,100,5,2,20,20,1,1612,"0,01495790482"
4490,HS,100,5,2,20,20,1,832,"0,00398945808"
4491,RS,100,5,2,20,20,1,1967,"0,01697254181"
4492,SAA,100,5,2,20,20,1,1733,"0,01595878601"
4493,HS,100,5,2,20,20,1,1067,"0,00502324104"
4494,RS,100,5,2,20,20,1,2375,"0,01495885849"
4495,SAA,100,5,2,20,20,1,2045,"0,01499462128"
4496,HS,100,5,2,20,20,1,1395,"0,00598192215"
4497,RS,100,5,2,20,20,1,2894,"0,01991271973"
4498,SAA,100,5,2,20,20,1,1069,"0,01196789742"
4499,HS,100,5,2,20,20,1,605,"0,00298929214"
4500,RS,100,5,2,20,20,1,1429,"0,00801229477"
4501,SAA,100,5,2,20,20,2,1338,"0,01193356514"
4502,HS,100,5,2,20,20,2,719,"0,00299119949"
4503,RS,100,5,2,20,20,2,777,"0,00601911545"
4504,SAA,100,5,2,20,20,2,1700,"0,01296687126"
4505,HS,100,5,2,20,20,2,893,"0,00398826599"
4506,RS,100,5,2,20,20,2,1546,"0,0109705925"
4507,SAA,100,5,2,20,20,2,999,"0,00798368454"
4508,HS,100,5,2,20,20,2,565,"0,0039896965"
4509,RS,100,5,2,20,20,2,1094,"0,00794649124"
4510,SAA,100,5,2,20,20,2,1467,"0,00897336006"
4511,HS,100,5,2,20,20,2,1016,"0,00794529915"
4512,RS,100,5,2,20,20,2,2705,"0,01898598671"
4513,SAA,100,5,2,20,20,2,1626,"0,01000833511"
4514,HS,100,5,2,20,20,2,991,"0,00794482231"
4515,RS,100,5,2,20,20,2,1854,"0,01000618935"
4516,SAA,100,5,2,20,20,2,1318,"0,01000547409"
4517,HS,100,5,2,20,20,2,698,"0,00299286842"
4518,RS,100,5,2,20,20,2,1730,"0,01296806335"
4519,SAA,100,5,2,20,20,2,907,"0,0100107193"
4520,HS,100,5,2,20,20,2,478,"0,00498819351"
4521,RS,100,5,2,20,20,2,1159,"0,0089776516"
4522,SAA,100,5,2,20,20,2,1674,"0,01094007492"
4523,HS,100,5,2,20,20,2,1049,"0,004986763"
4524,RS,100,5,2,20,20,2,2540,"0,011967659"
4525,SAA,100,5,2,20,20,2,1223,"0,01299881935"
4526,HS,100,5,2,20,20,2,604,"0,00302696228"
4527,RS,100,5,2,20,20,2,1022,"0,00797986984"
4528,SAA,100,5,2,20,20,2,1412,"0,01192927361"
4529,HS,100,5,2,20,20,2,797,"0,00501990318"
4530,RS,100,5,2,20,20,2,1592,"0,00797796249"
4531,SAA,100,5,2,20,40,1,2698,"0,02692866325"
4532,HS,100,5,2,20,40,1,1632,"0,00901007652"
4533,RS,100,5,2,20,40,1,3408,"0,02293992043"
4534,SAA,100,5,2,20,40,1,2956,"0,02696013451"
4535,HS,100,5,2,20,40,1,2000,"0,00901031494"
4536,RS,100,5,2,20,40,1,5536,"0,0408911705"
4537,SAA,100,5,2,20,40,1,2216,"0,01096963882"
4538,HS,100,5,2,20,40,1,1659,"0,00897574425"
4539,RS,100,5,2,20,40,1,4171,"0,02796149254"
4540,SAA,100,5,2,20,40,1,2355,"0,01496362686"
4541,HS,100,5,2,20,40,1,1979,"0,01193213463"
4542,RS,100,5,2,20,40,1,4289,"0,02788925171"
4543,SAA,100,5,2,20,40,1,2852,"0,02190637589"
4544,HS,100,5,2,20,40,1,2296,"0,00997233391"
4545,RS,100,5,2,20,40,1,4417,"0,02995824814"
4546,SAA,100,5,2,20,40,1,2990,"0,02290201187"
4547,HS,100,5,2,20,40,1,2347,"0,01100850105"
4548,RS,100,5,2,20,40,1,6625,"0,0408873558"
4549,SAA,100,5,2,20,40,1,2438,"0,01299953461"
4550,HS,100,5,2,20,40,1,2042,"0,01000523567"
4551,RS,100,5,2,20,40,1,2998,"0,01798725128"
4552,SAA,100,5,2,20,40,1,1995,"0,01595807076"
4553,HS,100,5,2,20,40,1,1623,"0,01200413704"
4554,RS,100,5,2,20,40,1,4287,"0,02692866325"
4555,SAA,100,5,2,20,40,1,2707,"0,01492452621"
4556,HS,100,5,2,20,40,1,2041,"0,0080139637"
4557,RS,100,5,2,20,40,1,8085,"0,04986786842"
4558,SAA,100,5,2,20,40,1,2294,"0,01399517059"
4559,HS,100,5,2,20,40,1,1664,"0,00993585587"
4560,RS,100,5,2,20,40,1,3695,"0,01898407936"
4561,SAA,100,5,2,20,40,2,1857,"0,01001048088"
4562,HS,100,5,2,20,40,2,1462,"0,0079805851"
4563,RS,100,5,2,20,40,2,4131,"0,02992272377"
4564,SAA,100,5,2,20,40,2,2632,"0,01798701286"
4565,HS,100,5,2,20,40,2,2098,"0,00801324844"
4566,RS,100,5,2,20,40,2,10098,"0,06286883354"
4567,SAA,100,5,2,20,40,2,2936,"0,01994371414"
4568,HS,100,5,2,20,40,2,2160,"0,00894021988"
4569,RS,100,5,2,20,40,2,5868,"0,03391194344"
4570,SAA,100,5,2,20,40,2,2526,"0,01891493797"
4571,HS,100,5,2,20,40,2,1956,"0,00997376442"
4572,RS,100,5,2,20,40,2,3853,"0,02692747116"
4573,SAA,100,5,2,20,40,2,1149,"0,01296591759"
4574,HS,100,5,2,20,40,2,736,"0,00299239159"
4575,RS,100,5,2,20,40,2,2392,"0,01695346832"
4576,SAA,100,5,2,20,40,2,2214,"0,01296544075"
4577,HS,100,5,2,20,40,2,1639,"0,00698399544"
4578,RS,100,5,2,20,40,2,4975,"0,02895689011"
4579,SAA,100,5,2,20,40,2,2211,"0,02097845078"
4580,HS,100,5,2,20,40,2,1320,"0,0099709034"
4581,RS,100,5,2,20,40,2,2557,"0,01595950127"
4582,SAA,100,5,2,20,40,2,1845,"0,01000475883"
4583,HS,100,5,2,20,40,2,1458,"0,00498843193"
4584,RS,100,5,2,20,40,2,5785,"0,04085493088"
4585,SAA,100,5,2,20,40,2,2680,"0,01991391182"
4586,HS,100,5,2,20,40,2,1968,"0,00897574425"
4587,RS,100,5,2,20,40,2,5029,"0,02890396118"
4588,SAA,100,5,2,20,40,2,2538,"0,01695394516"
4589,HS,100,5,2,20,40,2,1916,"0,00797891617"
4590,RS,100,5,2,20,40,2,4044,"0,02991938591"
4591,SAA,100,5,2,20,60,1,3490,"0,02592968941"
4592,HS,100,5,2,20,60,1,2688,"0,01193284988"
4593,RS,100,5,2,20,60,1,5908,"0,04185557365"
4594,SAA,100,5,2,20,60,1,3593,"0,01599311829"
4595,HS,100,5,2,20,60,1,3167,"0,01299738884"
4596,RS,100,5,2,20,60,1,6398,"0,04491567612"
4597,SAA,100,5,2,20,60,1,4013,"0,02198004723"
4598,HS,100,5,2,20,60,1,3666,"0,01300024986"
4599,RS,100,5,2,20,60,1,11391,"0,07277107239"
4600,SAA,100,5,2,20,60,1,3379,"0,01898503304"
4601,HS,100,5,2,20,60,1,2800,"0,01193547249"
4602,RS,100,5,2,20,60,1,11771,"0,08573460579"
4603,SAA,100,5,2,20,60,1,3089,"0,01695156097"
4604,HS,100,5,2,20,60,1,2728,"0,01396393776"
4605,RS,100,5,2,20,60,1,9830,"0,09009790421"
4606,SAA,100,5,2,20,60,1,4035,"0,0254805088"
4607,HS,100,5,2,20,60,1,3679,"0,01439595222"
4608,RS,100,5,2,20,60,1,8145,"0,05087280273"
4609,SAA,100,5,2,20,60,1,4131,"0,0156583786"
4610,HS,100,5,2,20,60,1,3862,"0,0159175396"
4611,RS,100,5,2,20,60,1,13830,"0,1166882515"
4612,SAA,100,5,2,20,60,1,3808,"0,02895689011"
4613,HS,100,5,2,20,60,1,3440,"0,04886984825"
4614,RS,100,5,2,20,60,1,8093,"0,04584050179"
4615,SAA,100,5,2,20,60,1,4600,"0,01898574829"
4616,HS,100,5,2,20,60,1,4124,"0,01599740982"
4617,RS,100,5,2,20,60,1,8991,"0,05681395531"
4618,SAA,100,5,2,20,60,1,4265,"0,02194166183"
4619,HS,100,5,2,20,60,1,3523,"0,01196861267"
4620,RS,100,5,2,20,60,1,8903,"0,06083583832"
4621,SAA,100,5,2,20,60,2,3603,"0,01994752884"
4622,HS,100,5,2,20,60,2,3092,"0,01561760902"
4623,RS,100,5,2,20,60,2,5703,"0,04185509682"
4624,SAA,100,5,2,20,60,2,3835,"0,01558327675"
4625,HS,100,5,2,20,60,2,3327,"0,01565933228"
4626,RS,100,5,2,20,60,2,4586,"0,02212810516"
4627,SAA,100,5,2,20,60,2,4010,"0,0156211853"
4628,HS,100,5,2,20,60,2,3635,"0,01565647125"
4629,RS,100,5,2,20,60,2,8459,"0,05337929726"
4630,SAA,100,5,2,20,60,2,4531,"0,02215361595"
4631,HS,100,5,2,20,60,2,4046,"0,01565551758"
4632,RS,100,5,2,20,60,2,12572,"0,06252551079"
4633,SAA,100,5,2,20,60,2,3501,"0,00508499146"
4634,HS,100,5,2,20,60,2,3150,"0,01102137566"
4635,RS,100,5,2,20,60,2,13388,"0,08458542824"
4636,SAA,100,5,2,20,60,2,4028,"0,01558375359"
4637,HS,100,5,2,20,60,2,3509,"0,01561880112"
4638,RS,100,5,2,20,60,2,14433,"0,08469557762"
4639,SAA,100,5,2,20,60,2,3850,"0,01566290855"
4640,HS,100,5,2,20,60,2,3256,"0,01562047005"
4641,RS,100,5,2,20,60,2,13600,"0,08468198776"
4642,SAA,100,5,2,20,60,2,3055,"0,01561665535"
4643,HS,100,5,2,20,60,2,2694,"0,01565670967"
4644,RS,100,5,2,20,60,2,9471,"0,05347323418"
4645,SAA,100,5,2,20,60,2,4158,"0,02213001251"
4646,HS,100,5,2,20,60,2,3625,"0,01562404633"
4647,RS,100,5,2,20,60,2,11618,"0,06252646446"
4648,SAA,100,5,2,20,60,2,4185,"0,03123927116"
4649,HS,100,5,2,20,60,2,3502,"0,00654482841"
4650,RS,100,5,2,20,60,2,8352,"0,05343842506"
4651,SAA,100,5,2,20,80,1,5474,"0,0377869606"
4652,HS,100,5,2,20,80,1,4840,"0,01565790176"
4653,RS,100,5,2,20,80,1,16642,"0,1158978939"
4654,SAA,100,5,2,20,80,1,5044,"0,02217745781"
4655,HS,100,5,2,20,80,1,4816,"0,01565504074"
4656,RS,100,5,2,20,80,1,10882,"0,06248092651"
4657,SAA,100,5,2,20,80,1,5482,"0,02262711525"
4658,HS,100,5,2,20,80,1,4918,"0,01562714577"
4659,RS,100,5,2,20,80,1,21217,"0,1330640316"
4660,SAA,100,5,2,20,80,1,5742,"0,01994276047"
4661,HS,100,5,2,20,80,1,5386,"0,01695680618"
4662,RS,100,5,2,20,80,1,17111,"0,09375095367"
4663,SAA,100,5,2,20,80,1,6089,"0,02796173096"
4664,HS,100,5,2,20,80,1,5508,"0,01898407936"
4665,RS,100,5,2,20,80,1,12317,"0,07583260536"
4666,SAA,100,5,2,20,80,1,6397,"0,02895879745"
4667,HS,100,5,2,20,80,1,5763,"0,01998281479"
4668,RS,100,5,2,20,80,1,15432,"0,08879947662"
4669,SAA,100,5,2,20,80,1,5605,"0,02098250389"
4670,HS,100,5,2,20,80,1,5294,"0,0156621933"
4671,RS,100,5,2,20,80,1,12226,"0,08465075493"
4672,SAA,100,5,2,20,80,1,6233,"0,03771114349"
4673,HS,100,5,2,20,80,1,5868,"0,03127717972"
4674,RS,100,5,2,20,80,1,20710,"0,1475760937"
4675,SAA,100,5,2,20,80,1,6148,"0,0229370594"
4676,HS,100,5,2,20,80,1,5772,"0,02094459534"
4677,RS,100,5,2,20,80,1,17424,"0,1061813831"
4678,SAA,100,5,2,20,80,1,5892,"0,02689242363"
4679,HS,100,5,2,20,80,1,5581,"0,03191328049"
4680,RS,100,5,2,20,80,1,16037,"0,1645543575"
4681,SAA,100,5,2,20,80,2,5531,"0,08277869225"
4682,HS,100,5,2,20,80,2,5203,"0,03291130066"
4683,RS,100,5,2,20,80,2,20314,"0,1456086636"
4684,SAA,100,5,2,20,80,2,5934,"0,02792263031"
4685,HS,100,5,2,20,80,2,5464,"0,0219399929"
4686,RS,100,5,2,20,80,2,13850,"0,1037209034"
4687,SAA,100,5,2,20,80,2,5884,"0,02493715286"
4688,HS,100,5,2,20,80,2,5574,"0,02092552185"
4689,RS,100,5,2,20,80,2,14733,"0,1007304192"
4690,SAA,100,5,2,20,80,2,5901,"0,0398952961"
4691,HS,100,5,2,20,80,2,5287,"0,02293992043"
4692,RS,100,5,2,20,80,2,13370,"0,1206781864"
4693,SAA,100,5,2,20,80,2,5599,"0,03390908241"
4694,HS,100,5,2,20,80,2,5051,"0,02293729782"
4695,RS,100,5,2,20,80,2,23979,"0,2004623413"
4696,SAA,100,5,2,20,80,2,6746,"0,03291249275"
4697,HS,100,5,2,20,80,2,6579,"0,02593064308"
4698,RS,100,5,2,20,80,2,13318,"0,09374976158"
4699,SAA,100,5,2,20,80,2,6632,"0,02692866325"
4700,HS,100,5,2,20,80,2,6281,"0,02094459534"
4701,RS,100,5,2,20,80,2,26228,"0,1825478077"
4702,SAA,100,5,2,20,80,2,6738,"0,02792549133"
4703,HS,100,5,2,20,80,2,6260,"0,0209441185"
4704,RS,100,5,2,20,80,2,22058,"0,1575777531"
4705,SAA,100,5,2,20,80,2,6154,"0,02297616005"
4706,HS,100,5,2,20,80,2,5827,"0,01895046234"
4707,RS,100,5,2,20,80,2,16243,"0,1006958485"
4708,SAA,100,5,2,20,80,2,5078,"0,0219438076"
4709,HS,100,5,2,20,80,2,4607,"0,01595687866"
4710,RS,100,5,2,20,80,2,18463,"0,1206781864"
4711,SAA,100,5,3,10,0,1,189,"0,00199103355"
4712,HS,100,5,3,10,0,1,102,"0,00199604034"
4713,RS,100,5,3,10,0,1,102,"0,00099682808"
4714,SAA,100,5,3,10,0,1,192,"0,00196123123"
4715,HS,100,5,3,10,0,1,102,"0,00199246407"
4716,RS,100,5,3,10,0,1,102,"0,00103282928"
4717,SAA,100,5,3,10,0,1,195,"0,00199818611"
4718,HS,100,5,3,10,0,1,102,"0,00099802017"
4719,RS,100,5,3,10,0,1,102,"0,00100111961"
4720,SAA,100,5,3,10,0,1,195,"0,00298929214"
4721,HS,100,5,3,10,0,1,102,0
4722,RS,100,5,3,10,0,1,102,"0,00195860863"
4723,SAA,100,5,3,10,0,1,192,"0,00295639038"
4724,HS,100,5,3,10,0,1,102,"0,00099730492"
4725,RS,100,5,3,10,0,1,102,"0,00099825859"
4726,SAA,100,5,3,10,0,1,193,"0,00199389458"
4727,HS,100,5,3,10,0,1,102,"0,00099754333"
4728,RS,100,5,3,10,0,1,102,"0,00102996826"
4729,SAA,100,5,3,10,0,1,195,"0,00299215317"
4730,HS,100,5,3,10,0,1,102,"0,00099682808"
4731,RS,100,5,3,10,0,1,102,"0,00099730492"
4732,SAA,100,5,3,10,0,1,190,"0,00199484825"
4733,HS,100,5,3,10,0,1,102,0
4734,RS,100,5,3,10,0,1,102,"0,00099802017"
4735,SAA,100,5,3,10,0,1,189,"0,00199460983"
4736,HS,100,5,3,10,0,1,102,"0,00099229813"
4737,RS,100,5,3,10,0,1,102,"0,00099802017"
4738,SAA,100,5,3,10,0,1,206,"0,00398778915"
4739,HS,100,5,3,10,0,1,102,0
4740,RS,100,5,3,10,0,1,102,0
4741,SAA,100,5,3,10,0,2,181,"0,00199532509"
4742,HS,100,5,3,10,0,2,102,"0,00101113319"
4743,RS,100,5,3,10,0,2,102,"0,00099778175"
4744,SAA,100,5,3,10,0,2,184,"0,00398373604"
4745,HS,100,5,3,10,0,2,102,0
4746,RS,100,5,3,10,0,2,102,"0,00099778175"
4747,SAA,100,5,3,10,0,2,174,"0,00199484825"
4748,HS,100,5,3,10,0,2,102,"0,00099611282"
4749,RS,100,5,3,10,0,2,102,0
4750,SAA,100,5,3,10,0,2,183,"0,00498700142"
4751,HS,100,5,3,10,0,2,102,"0,00099825859"
4752,RS,100,5,3,10,0,2,102,"0,00099754333"
4753,SAA,100,5,3,10,0,2,189,"0,00198721886"
4754,HS,100,5,3,10,0,2,102,"0,00099754333"
4755,RS,100,5,3,10,0,2,102,"0,0009970665"
4756,SAA,100,5,3,10,0,2,183,"0,00199651718"
4757,HS,100,5,3,10,0,2,102,0
4758,RS,100,5,3,10,0,2,102,"0,00099778175"
4759,SAA,100,5,3,10,0,2,188,"0,00200033188"
4760,HS,100,5,3,10,0,2,102,0
4761,RS,100,5,3,10,0,2,102,"0,00099444389"
4762,SAA,100,5,3,10,0,2,198,"0,00498700142"
4763,HS,100,5,3,10,0,2,102,0
4764,RS,100,5,3,10,0,2,102,"0,00099778175"
4765,SAA,100,5,3,10,0,2,197,"0,00299239159"
4766,HS,100,5,3,10,0,2,102,"0,00099802017"
4767,RS,100,5,3,10,0,2,102,0
4768,SAA,100,5,3,10,0,2,187,"0,00299167633"
4769,HS,100,5,3,10,0,2,102,"0,00099492073"
4770,RS,100,5,3,10,0,2,102,"0,00099945068"
4771,SAA,100,5,3,10,100,1,10344,"0,03390860558"
4772,HS,100,5,3,10,100,1,10158,"0,041888237"
4773,RS,100,5,3,10,100,1,42119,"0,300195694"
4774,SAA,100,5,3,10,100,1,9975,"0,04488515854"
4775,HS,100,5,3,10,100,1,9780,"0,03593945503"
4776,RS,100,5,3,10,100,1,34532,"0,2463417053"
4777,SAA,100,5,3,10,100,1,11401,"0,0947470665"
4778,HS,100,5,3,10,100,1,11174,"0,04089093208"
4779,RS,100,5,3,10,100,1,61007,"0,438400507"
4780,SAA,100,5,3,10,100,1,10606,"0,07077217102"
4781,HS,100,5,3,10,100,1,10466,"0,03291273117"
4782,RS,100,5,3,10,100,1,97966,"0,5894021988"
4783,SAA,100,5,3,10,100,1,11136,"0,04388952255"
4784,HS,100,5,3,10,100,1,10888,"0,03889346123"
4785,RS,100,5,3,10,100,1,95827,"0,8774416447"
4786,SAA,100,5,3,10,100,1,10897,"0,07579731941"
4787,HS,100,5,3,10,100,1,10725,"0,05584788322"
4788,RS,100,5,3,10,100,1,39200,"0,359038353"
4789,SAA,100,5,3,10,100,1,10984,"0,04487991333"
4790,HS,100,5,3,10,100,1,10755,"0,04488039017"
4791,RS,100,5,3,10,100,1,131291,"1,482332706"
4792,SAA,100,5,3,10,100,1,11108,"0,06449723244"
4793,HS,100,5,3,10,100,1,10867,"0,06248402596"
4794,RS,100,5,3,10,100,1,75291,"0,5485680103"
4795,SAA,100,5,3,10,100,1,10201,"0,04686379433"
4796,HS,100,5,3,10,100,1,10026,"0,04686141014"
4797,RS,100,5,3,10,100,1,88609,"0,5799221993"
4798,SAA,100,5,3,10,100,1,10341,"0,03889656067"
4799,HS,100,5,3,10,100,1,10123,"0,04089164734"
4800,RS,100,5,3,10,100,1,56363,"0,4686079025"
4801,SAA,100,5,3,10,20,1,1034,0
4802,HS,100,5,3,10,20,1,567,"0,01562857628"
4803,RS,100,5,3,10,20,1,1318,"0,01561832428"
4804,SAA,100,5,3,10,20,1,1499,"0,0156223774"
4805,HS,100,5,3,10,20,1,854,"0,01561975479"
4806,RS,100,5,3,10,20,1,1650,0
4807,SAA,100,5,3,10,20,1,1044,0
4808,HS,100,5,3,10,20,1,560,0
4809,RS,100,5,3,10,20,1,1588,"0,01563167572"
4810,SAA,100,5,3,10,20,1,1714,"0,02214097977"
4811,HS,100,5,3,10,20,1,1031,0
4812,RS,100,5,3,10,20,1,3867,"0,01107096672"
4813,SAA,100,5,3,10,20,1,2000,"0,01562190056"
4814,HS,100,5,3,10,20,1,1085,"0,01562738419"
4815,RS,100,5,3,10,20,1,2966,"0,03774857521"
4816,SAA,100,5,3,10,20,1,1698,"0,04623174667"
4817,HS,100,5,3,10,20,1,961,0
4818,RS,100,5,3,10,20,1,1788,"0,03391265869"
4819,SAA,100,5,3,10,20,1,1716,"0,02992129326"
4820,HS,100,5,3,10,20,1,1114,"0,01197099686"
4821,RS,100,5,3,10,20,1,2344,"0,02792668343"
4822,SAA,100,5,3,10,20,1,3845,"0,06482648849"
4823,HS,100,5,3,10,20,1,1879,"0,02792668343"
4824,RS,100,5,3,10,20,1,3424,"0,03889536858"
4825,SAA,100,5,3,10,20,1,1252,"0,01396393776"
4826,HS,100,5,3,10,20,1,577,"0,0069770813"
4827,RS,100,5,3,10,20,1,1240,"0,01196789742"
4828,SAA,100,5,3,10,20,1,1554,"0,01695561409"
4829,HS,100,5,3,10,20,1,923,"0,006980896"
4830,RS,100,5,3,10,20,1,2132,"0,0239367485"
4831,SAA,100,5,3,10,20,2,868,"0,01396203041"
4832,HS,100,5,3,10,20,2,416,"0,0039870739"
4833,RS,100,5,3,10,20,2,986,"0,00897717476"
4834,SAA,100,5,3,10,20,2,2921,"0,03191399574"
4835,HS,100,5,3,10,20,2,1649,"0,00797820091"
4836,RS,100,5,3,10,20,2,4434,"0,03790211678"
4837,SAA,100,5,3,10,20,2,1018,"0,01795339584"
4838,HS,100,5,3,10,20,2,558,"0,00796866417"
4839,RS,100,5,3,10,20,2,1781,"0,03290987015"
4840,SAA,100,5,3,10,20,2,2633,"0,04388356209"
4841,HS,100,5,3,10,20,2,1466,"0,01496291161"
4842,RS,100,5,3,10,20,2,2899,"0,031914711"
4843,SAA,100,5,3,10,20,2,2472,"0,02393698692"
4844,HS,100,5,3,10,20,2,1335,"0,00698041916"
4845,RS,100,5,3,10,20,2,2054,"0,01994729042"
4846,SAA,100,5,3,10,20,2,3418,"0,03490662575"
4847,HS,100,5,3,10,20,2,1731,"0,02194237709"
4848,RS,100,5,3,10,20,2,2525,"0,02732419968"
4849,SAA,100,5,3,10,20,2,1035,"0,02523612976"
4850,HS,100,5,3,10,20,2,597,"0,01562166214"
4851,RS,100,5,3,10,20,2,1707,0
4852,SAA,100,5,3,10,20,2,769,"0,01563119888"
4853,HS,100,5,3,10,20,2,370,0
4854,RS,100,5,3,10,20,2,698,"0,01562476158"
4855,SAA,100,5,3,10,20,2,992,"0,01212787628"
4856,HS,100,5,3,10,20,2,508,"0,00698447227"
4857,RS,100,5,3,10,20,2,939,"0,01096224785"
